instance_id,business_id,name,Feature,InstanceID,category,latitude,longitude,X,Y,city,state,stars,review_count,is_open,price,takeout,delivery,outdoor_seating,good_for_kids,alcohol,wifi,ambience,hours
yMLdnKqOErWTvaE8djPzDA__coffee_and_tea,yMLdnKqOErWTvaE8djPzDA,Starbucks,Coffee & Tea,yMLdnKqOErWTvaE8djPzDA,Coffee & Tea,29.9519960,-90.0652600,1151.046312,-497.937109,New Orleans,LA,3.0,47,0,2,true,,true,,,free,,"{""Monday"": ""0:0-0:0"", ""Tuesday"": ""6:30-19:0"", ""Wednesday"": ""6:30-19:0"", ""Thursday"": ""6:30-19:0"", ""Friday"": ""6:30-19:0"", ""Saturday"": ""6:30-19:0"", ""Sunday"": ""7:0-18:0""}"
sMwK2RWL3vpkAH2nCmSV6g__coffee_and_tea,sMwK2RWL3vpkAH2nCmSV6g,Mojo Coffee House,Coffee & Tea,sMwK2RWL3vpkAH2nCmSV6g,Coffee & Tea,29.9349027,-90.1065692,-2828.680872,-2398.627974,New Orleans,LA,4.0,184,1,1,true,,true,true,,free,,"{""Monday"": ""6:0-18:0"", ""Tuesday"": ""6:0-18:0"", ""Wednesday"": ""6:0-18:0"", ""Thursday"": ""6:0-18:0"", ""Friday"": ""6:0-18:0"", ""Saturday"": ""7:0-18:0"", ""Sunday"": ""7:0-18:0""}"
xxlbRiWWQkk-6LST3Hd12g__burgers,xxlbRiWWQkk-6LST3Hd12g,The Backyard,Burgers,xxlbRiWWQkk-6LST3Hd12g,Burgers,30.0054950,-90.1182040,-3949.577182,5450.888489,New Orleans,LA,4.0,203,1,2,,true,true,true,full_bar,free,casual,"{""Monday"": ""0:0-0:0"", ""Tuesday"": ""11:0-21:0"", ""Wednesday"": ""11:0-21:0"", ""Thursday"": ""11:0-21:0"", ""Friday"": ""11:0-22:30"", ""Saturday"": ""11:0-22:30"", ""Sunday"": ""11:0-21:0""}"
UKpPU6X97oPd-dkCK8cheQ__beer,UKpPU6X97oPd-dkCK8cheQ,Voodoo BBQ & Grill,Beer,UKpPU6X97oPd-dkCK8cheQ,Beer,29.9390986,-90.0757798,137.573744,-1932.063269,New Orleans,LA,3.5,469,0,2,true,true,true,true,full_bar,free,casual,"{""Monday"": ""11:0-22:0"", ""Tuesday"": ""11:0-22:0"", ""Wednesday"": ""11:0-22:0"", ""Thursday"": ""11:0-22:0"", ""Friday"": ""11:0-23:0"", ""Saturday"": ""11:0-23:0"", ""Sunday"": ""11:0-21:0""}"
jAYRTHKmUxNhpbycdjoGwg__art_galleries,jAYRTHKmUxNhpbycdjoGwg,The Art Garden & Floating Gallery,Art Galleries,jAYRTHKmUxNhpbycdjoGwg,Art Galleries,29.9638464,-90.0576951,1879.848568,819.769070,New Orleans,LA,4.5,7,1,2,,,,false,,,,"{""Thursday"": ""18:0-0:0"", ""Friday"": ""6:0-0:0"", ""Saturday"": ""6:0-0:0"", ""Sunday"": ""18:0-0:0""}"
C4Le-Sgkl0Y4u4pqDEUndA__art_galleries,C4Le-Sgkl0Y4u4pqDEUndA,Myth Gallery,Art Galleries,C4Le-Sgkl0Y4u4pqDEUndA,Art Galleries,29.9595049,-90.0635735,1313.523675,337.015629,New Orleans,LA,5.0,5,1,,,,,false,,,,"{""Monday"": ""11:0-19:0"", ""Tuesday"": ""11:0-19:0"", ""Wednesday"": ""11:0-19:0"", ""Thursday"": ""11:0-19:0"", ""Friday"": ""11:0-20:0"", ""Saturday"": ""11:0-20:0"", ""Sunday"": ""12:0-18:0""}"
MDNDbOBk25yK7qphGMN9YQ__fitness_and_instruction,MDNDbOBk25yK7qphGMN9YQ,Bayou Oaks at City Park - South Course,Fitness & Instruction,MDNDbOBk25yK7qphGMN9YQ,Fitness & Instruction,30.0111400,-90.0887310,-1110.149178,6078.584717,New Orleans,LA,3.0,10,1,3,,,,true,,,,"{""Monday"": ""7:0-17:30"", ""Tuesday"": ""7:0-17:30"", ""Wednesday"": ""7:0-17:30"", ""Thursday"": ""7:0-17:30"", ""Friday"": ""7:0-17:30"", ""Saturday"": ""6:0-17:30"", ""Sunday"": ""6:0-17:30""}"
u7uFQCoHFtBKCtbWUm6yZw__american_(new),u7uFQCoHFtBKCtbWUm6yZw,Emeril's ,American (New),u7uFQCoHFtBKCtbWUm6yZw,American (New),29.9447869,-90.0673771,947.084957,-1299.553562,New Orleans,LA,4.0,1608,1,3,false,false,false,true,full_bar,no,classy,"{""Monday"": ""0:0-0:0"", ""Tuesday"": ""17:0-21:0"", ""Wednesday"": ""17:0-21:0"", ""Thursday"": ""17:0-21:0"", ""Friday"": ""15:0-20:0"", ""Saturday"": ""17:0-22:0""}"
SgCU0hvmsSbY6uL3lmjJ6A__specialty_food,SgCU0hvmsSbY6uL3lmjJ6A,Pop This,Specialty Food,SgCU0hvmsSbY6uL3lmjJ6A,Specialty Food,29.9540113,-90.0703389,661.742558,-273.840938,New Orleans,LA,3.5,5,0,1,,,,,,,,"{""Monday"": ""11:0-18:0"", ""Tuesday"": ""11:0-18:0"", ""Wednesday"": ""11:0-18:0"", ""Thursday"": ""11:0-18:0"", ""Friday"": ""11:0-19:0"", ""Saturday"": ""10:0-20:0"", ""Sunday"": ""11:0-18:0""}"
2OSMOlOmMVtBLoPN338vsQ__art_galleries,2OSMOlOmMVtBLoPN338vsQ,The Collective Shop,Art Galleries,2OSMOlOmMVtBLoPN338vsQ,Art Galleries,29.9220801,-90.0911498,-1343.176303,-3824.438009,New Orleans,LA,5.0,20,1,,,,,,,no,,"{""Monday"": ""11:0-16:0"", ""Thursday"": ""11:0-18:0"", ""Friday"": ""11:0-18:0"", ""Saturday"": ""11:0-18:0"", ""Sunday"": ""11:0-16:0""}"
4XIownp1zUUtAgXQkQFsdg__specialty_food,4XIownp1zUUtAgXQkQFsdg,IT'SUGAR,Specialty Food,4XIownp1zUUtAgXQkQFsdg,Specialty Food,29.9478826,-90.0622066,1445.208250,-955.325339,New Orleans,LA,4.0,8,1,2,true,,,,,,,"{""Monday"": ""0:0-0:0"", ""Tuesday"": ""10:0-19:0"", ""Wednesday"": ""10:0-19:0"", ""Thursday"": ""10:0-19:0"", ""Friday"": ""10:0-19:0"", ""Saturday"": ""10:0-19:0"", ""Sunday"": ""10:0-18:0""}"
qK75hn5wEEdkeaLL-6V93w__fast_food,qK75hn5wEEdkeaLL-6V93w,Subway,Fast Food,qK75hn5wEEdkeaLL-6V93w,Fast Food,29.9230710,-90.0894337,-1177.847277,-3714.254804,New Orleans,LA,2.5,7,0,1,true,false,false,true,none,free,,
KJBP978HQWTUXTTgwp32UA__american_(traditional),KJBP978HQWTUXTTgwp32UA,WOW Cafe & Wingery,American (Traditional),KJBP978HQWTUXTTgwp32UA,American (Traditional),29.9225350,-90.1214605,-4263.308302,-3773.855367,New Orleans,LA,2.5,19,0,2,true,true,true,true,full_bar,no,,
9QT1KgrNutANvTzT_UChcg__coffee_and_tea,9QT1KgrNutANvTzT_UChcg,PJ's Coffee Ochsner Main Campus,Coffee & Tea,9QT1KgrNutANvTzT_UChcg,Coffee & Tea,29.9612207,-90.1455368,-6582.817684,527.809341,New Orleans,LA,2.0,15,1,2,true,false,false,,,free,,
FEXhWNCMkv22qG04E83Qjg__cafes,FEXhWNCMkv22qG04E83Qjg,Café Du Monde,Cafes,FEXhWNCMkv22qG04E83Qjg,Cafes,29.9575250,-90.0618610,1478.505878,116.860490,New Orleans,LA,4.0,1880,1,1,true,false,true,true,none,no,touristy,"{""Monday"": ""8:0-20:0"", ""Tuesday"": ""8:0-20:0"", ""Wednesday"": ""8:0-20:0"", ""Thursday"": ""8:0-20:0"", ""Friday"": ""8:0-20:0"", ""Saturday"": ""8:0-20:0"", ""Sunday"": ""8:0-20:0""}"
j00Jky-A3xhT4u7VtO6d2g__pizza,j00Jky-A3xhT4u7VtO6d2g,Wit's Inn,Pizza,j00Jky-A3xhT4u7VtO6d2g,Pizza,29.9754290,-90.0997050,-2167.384034,2107.697206,New Orleans,LA,3.5,92,1,2,true,true,true,false,full_bar,free,casual,"{""Wednesday"": ""16:0-0:0"", ""Thursday"": ""16:0-0:0"", ""Friday"": ""16:0-1:0"", ""Saturday"": ""16:0-1:0"", ""Sunday"": ""16:0-0:0""}"
JbdGiAzMBRZdXIlDVISeBQ__fast_food,JbdGiAzMBRZdXIlDVISeBQ,Subway,Fast Food,JbdGiAzMBRZdXIlDVISeBQ,Fast Food,29.9760610,-90.0996259,-2159.763543,2177.972497,New Orleans,LA,2.5,7,1,1,true,true,false,true,none,,,"{""Monday"": ""8:0-20:0"", ""Tuesday"": ""8:0-20:0"", ""Wednesday"": ""8:0-20:0"", ""Thursday"": ""8:0-20:0"", ""Friday"": ""8:0-20:0"", ""Saturday"": ""8:0-20:0"", ""Sunday"": ""8:0-20:0""}"
nj_6YtupsFwSp8xYYyWKoQ__american_(traditional),nj_6YtupsFwSp8xYYyWKoQ,Jax Brewhouse,American (Traditional),nj_6YtupsFwSp8xYYyWKoQ,American (Traditional),29.9562672,-90.0626983,1397.840419,-23.000682,New Orleans,LA,4.0,98,0,2,true,false,true,true,full_bar,free,,"{""Monday"": ""9:0-21:0"", ""Tuesday"": ""9:0-21:0"", ""Wednesday"": ""9:0-21:0"", ""Thursday"": ""9:0-21:0"", ""Friday"": ""9:0-22:0"", ""Saturday"": ""9:0-22:0"", ""Sunday"": ""9:0-21:0""}"
zzbZtgPYZS8sTIWQH6DwEw__beer,zzbZtgPYZS8sTIWQH6DwEw,F & M Patio Bar,Beer,zzbZtgPYZS8sTIWQH6DwEw,Beer,29.9168565,-90.1069741,-2867.688927,-4405.276631,New Orleans,LA,3.0,86,1,1,false,false,true,false,full_bar,no,classy|trendy,"{""Monday"": ""19:0-4:0"", ""Tuesday"": ""19:0-4:0"", ""Wednesday"": ""19:0-4:0"", ""Thursday"": ""19:0-4:0"", ""Friday"": ""19:0-5:30"", ""Saturday"": ""19:0-5:30"", ""Sunday"": ""19:0-4:0""}"
rvmgM0Ec0fqZqwenYI9HAQ__art_galleries,rvmgM0Ec0fqZqwenYI9HAQ,Jewels,Art Galleries,rvmgM0Ec0fqZqwenYI9HAQ,Art Galleries,29.9585139,-90.0613435,1528.361813,226.821305,New Orleans,LA,4.5,10,1,2,,,,true,,,,
XuPRfKZEgiufJh0uPFt-jw__specialty_food,XuPRfKZEgiufJh0uPFt-jw,O'cajun Seafood,Specialty Food,XuPRfKZEgiufJh0uPFt-jw,Specialty Food,30.0203199,-89.9590404,11384.239635,7099.344434,New Orleans,LA,3.5,7,0,2,true,,,,,,,
etBxrteuYBgLcmNb6WLbOA__venues_and_event_spaces,etBxrteuYBgLcmNb6WLbOA,The Mystère Mansion,Venues & Event Spaces,etBxrteuYBgLcmNb6WLbOA,Venues & Event Spaces,29.9792033,-90.1082280,-2988.489618,2527.380798,New Orleans,LA,4.0,16,1,,,,,true,,,,"{""Wednesday"": ""16:30-22:30"", ""Thursday"": ""16:30-22:30"", ""Friday"": ""16:30-22:30"", ""Saturday"": ""16:30-22:30"", ""Sunday"": ""16:30-22:30""}"
Zt7SfTU6N9SKDvVvpNpoGg__american_(traditional),Zt7SfTU6N9SKDvVvpNpoGg,The Kolache Kitchen - New Orleans,American (Traditional),Zt7SfTU6N9SKDvVvpNpoGg,American (Traditional),29.9350566,-90.1066494,-2836.407338,-2381.515051,New Orleans,LA,4.0,87,1,1,true,,true,,,free,,"{""Monday"": ""7:0-14:0"", ""Tuesday"": ""7:0-14:0"", ""Wednesday"": ""7:0-14:0"", ""Thursday"": ""7:0-14:0"", ""Friday"": ""7:0-14:0"", ""Saturday"": ""7:0-14:0"", ""Sunday"": ""7:0-14:0""}"
RXY89AX0vz6gchV8T1r1Gg__venues_and_event_spaces,RXY89AX0vz6gchV8T1r1Gg,Catahoula Rooftop Bar,Venues & Event Spaces,RXY89AX0vz6gchV8T1r1Gg,Venues & Event Spaces,29.9516963,-90.0732350,382.735033,-531.262274,New Orleans,LA,4.0,36,1,2,,,true,false,full_bar,free,classy,"{""Wednesday"": ""16:0-22:0"", ""Thursday"": ""16:0-22:0"", ""Friday"": ""16:0-23:0"", ""Saturday"": ""16:0-23:0""}"
7BP7gg_vpt0UVMH9SW3Q-w__american_(new),7BP7gg_vpt0UVMH9SW3Q-w,Pei Wei,American (New),7BP7gg_vpt0UVMH9SW3Q-w,American (New),29.9764238,-90.0991180,-2110.834147,2218.313527,New Orleans,LA,3.0,30,0,2,true,false,true,true,none,no,casual,
XCDXN4xJh3-DauaO88CZHQ__beer,XCDXN4xJh3-DauaO88CZHQ,Courtyard Brewery,Beer,XCDXN4xJh3-DauaO88CZHQ,Beer,29.9400380,-90.0719090,510.481836,-1827.607878,New Orleans,LA,4.5,220,1,2,false,,true,false,beer_and_wine,,,"{""Monday"": ""11:0-22:0"", ""Tuesday"": ""11:0-22:0"", ""Wednesday"": ""11:0-22:0"", ""Thursday"": ""11:0-23:0"", ""Friday"": ""11:0-23:0"", ""Saturday"": ""11:0-23:0"", ""Sunday"": ""11:0-22:0""}"
zHy8953PyqX0CnPTXDn3zw__specialty_food,zHy8953PyqX0CnPTXDn3zw,The Commissary,Specialty Food,zHy8953PyqX0CnPTXDn3zw,Specialty Food,29.9319792,-90.0677790,908.365922,-2723.706791,New Orleans,LA,5.0,10,1,,true,true,true,,,,,"{""Tuesday"": ""11:0-18:0"", ""Wednesday"": ""11:0-18:0"", ""Thursday"": ""11:0-18:0"", ""Friday"": ""11:0-18:0"", ""Saturday"": ""11:0-16:0""}"
yklgi4y_mRyjayUuWApwGw__coffee_and_tea,yklgi4y_mRyjayUuWApwGw,PJ's Coffee,Coffee & Tea,yklgi4y_mRyjayUuWApwGw,Coffee & Tea,29.9520491,-90.0787815,-151.613265,-492.034262,New Orleans,LA,3.0,18,1,1,true,false,true,,,free,,"{""Monday"": ""0:0-0:0"", ""Tuesday"": ""6:0-16:0"", ""Wednesday"": ""6:0-16:0"", ""Thursday"": ""6:0-16:0"", ""Friday"": ""6:0-16:0""}"
5N42K3mxqvzYSwG64UYGdA__fitness_and_instruction,5N42K3mxqvzYSwG64UYGdA,Planet Fitness,Fitness & Instruction,5N42K3mxqvzYSwG64UYGdA,Fitness & Instruction,30.0276240,-89.9938220,8033.381254,7911.524419,New Orleans,LA,3.5,20,1,,,,,false,,,,"{""Monday"": ""0:0-19:0"", ""Tuesday"": ""6:0-23:0"", ""Wednesday"": ""6:0-23:0"", ""Thursday"": ""5:0-22:0"", ""Friday"": ""6:0-23:0"", ""Saturday"": ""7:0-19:0"", ""Sunday"": ""7:0-19:0""}"
Mety9u6oVMEBliYTmBZ7Jg__cocktail_bars,Mety9u6oVMEBliYTmBZ7Jg,St Joe's Bar,Cocktail Bars,Mety9u6oVMEBliYTmBZ7Jg,Cocktail Bars,29.9213963,-90.1168950,-3823.468159,-3900.473205,New Orleans,LA,4.0,87,1,2,,,true,,full_bar,no,casual|divey|hipster,"{""Monday"": ""0:0-0:0"", ""Wednesday"": ""17:0-23:0"", ""Thursday"": ""20:0-3:0"", ""Friday"": ""15:0-23:0"", ""Saturday"": ""15:0-23:0""}"
_-otZU2dbPrEZyaVSMmvDg__coffee_and_tea,_-otZU2dbPrEZyaVSMmvDg,Little Vic's,Coffee & Tea,_-otZU2dbPrEZyaVSMmvDg,Coffee & Tea,29.9574866,-90.0658256,1096.556424,112.590599,New Orleans,LA,4.0,186,0,1,true,true,true,true,full_bar,free,casual,"{""Monday"": ""9:0-23:0"", ""Tuesday"": ""9:0-23:0"", ""Wednesday"": ""9:0-23:0"", ""Thursday"": ""9:0-23:0"", ""Friday"": ""9:0-2:0"", ""Saturday"": ""9:0-2:0"", ""Sunday"": ""9:0-23:0""}"
eglHno8_qoYslhGKv_xZBg__venues_and_event_spaces,eglHno8_qoYslhGKv_xZBg,The Art Garage,Venues & Event Spaces,eglHno8_qoYslhGKv_xZBg,Venues & Event Spaces,29.9689435,-90.0557385,2068.347358,1386.541514,New Orleans,LA,3.0,5,1,1,,,true,,full_bar,free,,"{""Saturday"": ""20:0-0:0""}"
Qt1rf5cUZMrDYtBxFlPZRQ__art_galleries,Qt1rf5cUZMrDYtBxFlPZRQ,MC Romaguera Studio,Art Galleries,Qt1rf5cUZMrDYtBxFlPZRQ,Art Galleries,29.9583380,-90.0647740,1197.867538,207.262090,New Orleans,LA,4.5,6,0,2,,,,true,,,,"{""Monday"": ""10:30-17:30"", ""Tuesday"": ""10:30-17:30"", ""Thursday"": ""10:30-17:30"", ""Friday"": ""10:30-17:30"", ""Saturday"": ""10:30-17:30""}"
v-wVkCLas3yapQ--sBSQ4Q__pizza,v-wVkCLas3yapQ--sBSQ4Q,Dolce Vita Pizzeria,Pizza,v-wVkCLas3yapQ--sBSQ4Q,Pizza,29.9412707,-90.0741345,296.077228,-1690.537703,New Orleans,LA,4.0,207,0,2,true,true,false,true,full_bar,,casual,"{""Tuesday"": ""17:0-22:0"", ""Wednesday"": ""17:0-22:0"", ""Thursday"": ""17:0-22:0"", ""Friday"": ""17:0-22:0"", ""Saturday"": ""11:0-23:0"", ""Sunday"": ""11:0-23:0""}"
ou-zFpwEJU8HS-q9eNWv1Q__art_galleries,ou-zFpwEJU8HS-q9eNWv1Q,Artist's Market,Art Galleries,ou-zFpwEJU8HS-q9eNWv1Q,Art Galleries,29.9610995,-90.0586388,1788.932537,514.327304,New Orleans,LA,4.5,10,1,2,,,,true,,,,"{""Monday"": ""10:0-18:0"", ""Tuesday"": ""10:0-18:0"", ""Wednesday"": ""10:0-18:0"", ""Thursday"": ""10:0-18:0"", ""Friday"": ""10:0-18:0"", ""Saturday"": ""10:0-18:0"", ""Sunday"": ""10:0-18:0""}"
ftpaEvx7cMJmHBdQKd4y-g__american_(traditional),ftpaEvx7cMJmHBdQKd4y-g,Somethin' Else Cafe,American (Traditional),ftpaEvx7cMJmHBdQKd4y-g,American (Traditional),29.9552929,-90.0665605,1025.756178,-131.338049,New Orleans,LA,3.0,149,0,2,true,true,true,true,none,free,casual,"{""Monday"": ""7:0-22:0"", ""Tuesday"": ""7:0-22:0"", ""Wednesday"": ""7:0-22:0"", ""Thursday"": ""7:0-12:0"", ""Friday"": ""7:0-3:0"", ""Saturday"": ""7:0-3:0"", ""Sunday"": ""7:0-22:0""}"
s_9ERatPIp_7GSrzHlgGMg__seafood,s_9ERatPIp_7GSrzHlgGMg,Broad & Banks Seafood,Seafood,s_9ERatPIp_7GSrzHlgGMg,Seafood,29.9629749,-90.0894069,-1175.265366,722.862558,New Orleans,LA,4.0,46,1,1,true,false,false,true,beer_and_wine,no,casual,"{""Monday"": ""8:30-20:0"", ""Tuesday"": ""8:30-20:0"", ""Wednesday"": ""8:30-20:0"", ""Thursday"": ""8:30-20:0"", ""Friday"": ""8:30-20:0"", ""Saturday"": ""8:30-20:0""}"
g7dxujhZOdDUggvCpzrn1Q__desserts,g7dxujhZOdDUggvCpzrn1Q,Popbar - New Orleans,Desserts,g7dxujhZOdDUggvCpzrn1Q,Desserts,29.9525245,-90.0656078,1117.539270,-439.168196,New Orleans,LA,5.0,20,1,,,,,,,,,"{""Monday"": ""13:0-20:0"", ""Tuesday"": ""13:0-20:0"", ""Wednesday"": ""13:0-20:0"", ""Thursday"": ""13:0-20:0"", ""Friday"": ""12:0-22:0"", ""Saturday"": ""12:0-22:0""}"
tCO8LJfSvnarbt7_vlFECA__american_(new),tCO8LJfSvnarbt7_vlFECA,The Kitchen,American (New),tCO8LJfSvnarbt7_vlFECA,American (New),29.9320876,-90.0042542,7028.343395,-2711.653244,New Orleans,LA,4.5,27,1,2,true,false,false,true,none,no,,
rtBrJkLRfSEdCqfXYZ-yNQ__pizza,rtBrJkLRfSEdCqfXYZ-yNQ,Mango Mango Daiquiris,Pizza,rtBrJkLRfSEdCqfXYZ-yNQ,Pizza,29.9563030,-90.0675878,926.786124,-19.019898,New Orleans,LA,2.0,49,1,2,true,false,false,false,full_bar,no,,"{""Wednesday"": ""11:0-2:0"", ""Thursday"": ""11:0-3:0"", ""Friday"": ""10:0-4:0"", ""Saturday"": ""10:0-4:0"", ""Sunday"": ""10:0-4:0""}"
dqJwAna6gTiPhS-k1F16sA__sandwiches,dqJwAna6gTiPhS-k1F16sA,Reuben's Soup & Sandwich Company,Sandwiches,dqJwAna6gTiPhS-k1F16sA,Sandwiches,29.9524418,-90.0729978,405.586874,-448.366342,New Orleans,LA,4.0,44,0,1,true,false,false,true,none,no,,"{""Monday"": ""11:0-15:0"", ""Tuesday"": ""11:0-15:0"", ""Wednesday"": ""11:0-15:0"", ""Thursday"": ""11:0-15:0"", ""Friday"": ""11:0-15:0""}"
etgp4wFdl17tN1zkdH3bNg__venues_and_event_spaces,etgp4wFdl17tN1zkdH3bNg,New Orleans Ernest N Morial Convention Center,Venues & Event Spaces,etgp4wFdl17tN1zkdH3bNg,Venues & Event Spaces,29.9433204,-90.0640789,1264.830187,-1462.625973,New Orleans,LA,3.5,112,1,2,,,,,,paid,,"{""Monday"": ""8:0-17:0"", ""Tuesday"": ""8:0-17:0"", ""Wednesday"": ""8:0-17:0"", ""Thursday"": ""8:0-17:0"", ""Friday"": ""8:0-17:0"", ""Saturday"": ""8:0-17:0"", ""Sunday"": ""8:0-17:0""}"
_USl62ZGw-jKOI0KJA9q0g__fitness_and_instruction,_USl62ZGw-jKOI0KJA9q0g,Shanti Yoga Shala,Fitness & Instruction,_USl62ZGw-jKOI0KJA9q0g,Fitness & Instruction,29.9219914,-90.0914476,-1371.866347,-3834.301013,New Orleans,LA,3.5,46,1,,,,,false,,,,
wF-L8lZGy2H1q_06KJUHwg__venues_and_event_spaces,wF-L8lZGy2H1q_06KJUHwg,Ralph and Kacoo's,Venues & Event Spaces,wF-L8lZGy2H1q_06KJUHwg,Venues & Event Spaces,29.9563076,-90.0639801,1274.351842,-18.508401,New Orleans,LA,3.5,166,0,2,true,false,false,true,full_bar,no,casual,"{""Monday"": ""11:0-22:0"", ""Tuesday"": ""11:0-22:0"", ""Wednesday"": ""11:0-22:0"", ""Thursday"": ""11:0-22:0"", ""Friday"": ""11:0-23:0"", ""Saturday"": ""11:0-23:0"", ""Sunday"": ""11:0-21:0""}"
UaVFOX65gnMMRwgNL5KQiA__beer,UaVFOX65gnMMRwgNL5KQiA,Courtyard Grill,Beer,UaVFOX65gnMMRwgNL5KQiA,Beer,29.9205180,-90.1023820,-2425.286140,-3998.135844,New Orleans,LA,4.0,57,0,2,true,false,true,true,full_bar,free,casual,"{""Monday"": ""11:0-21:0"", ""Wednesday"": ""11:0-21:0"", ""Thursday"": ""11:0-21:0"", ""Friday"": ""11:0-23:0"", ""Saturday"": ""11:0-23:0"", ""Sunday"": ""11:0-21:0""}"
zI3W8PA78uIoB1l9QlzS9w__american_(new),zI3W8PA78uIoB1l9QlzS9w,Good Bird,American (New),zI3W8PA78uIoB1l9QlzS9w,American (New),29.9693909,-90.0521636,2412.753125,1436.290193,New Orleans,LA,4.5,32,0,2,true,false,true,true,none,free,,"{""Monday"": ""11:0-22:0"", ""Tuesday"": ""11:0-22:0"", ""Wednesday"": ""11:0-22:0"", ""Thursday"": ""11:0-22:0"", ""Friday"": ""11:0-23:0"", ""Saturday"": ""11:0-23:0"", ""Sunday"": ""11:0-22:0""}"
MwonUzoiUq0dpEVlIVBryw__southern,MwonUzoiUq0dpEVlIVBryw,The Mill Nola,Southern,MwonUzoiUq0dpEVlIVBryw,Southern,29.9408231,-90.0681553,872.108884,-1740.313469,New Orleans,LA,4.0,109,1,,,,true,,full_bar,free,,"{""Thursday"": ""16:0-22:0"", ""Friday"": ""16:0-22:0"", ""Saturday"": ""16:0-22:0"", ""Sunday"": ""10:0-15:0""}"
iEl0YfLbbUy0itEd2Eh7ow__american_(traditional),iEl0YfLbbUy0itEd2Eh7ow,Po-Breaux's,American (Traditional),iEl0YfLbbUy0itEd2Eh7ow,American (Traditional),29.9638073,-90.0578579,1864.164421,815.421343,New Orleans,LA,4.0,7,1,2,true,false,false,,full_bar,free,,"{""Monday"": ""18:0-2:0"", ""Thursday"": ""18:0-2:0"", ""Friday"": ""18:0-2:0"", ""Saturday"": ""18:0-2:0"", ""Sunday"": ""18:0-2:0""}"
R3T_74k4uj2R6chmCruY1Q__venues_and_event_spaces,R3T_74k4uj2R6chmCruY1Q,Hard Rock Cafe,Venues & Event Spaces,R3T_74k4uj2R6chmCruY1Q,Venues & Event Spaces,29.9546810,-90.0693010,761.736484,-199.378318,New Orleans,LA,3.0,300,1,2,true,true,false,true,full_bar,free,casual|touristy,"{""Monday"": ""12:0-21:0"", ""Tuesday"": ""16:0-21:0"", ""Wednesday"": ""16:0-21:0"", ""Thursday"": ""16:0-21:0"", ""Friday"": ""12:0-21:0"", ""Saturday"": ""12:0-21:0"", ""Sunday"": ""12:0-21:0""}"
fX57gus0k0WY92W8r-Mlwg__coffee_and_tea,fX57gus0k0WY92W8r-Mlwg,Bearcat CBD,Coffee & Tea,fX57gus0k0WY92W8r-Mlwg,Coffee & Tea,29.9452587,-90.0733993,366.906375,-1247.091723,New Orleans,LA,4.5,209,1,2,true,,true,,full_bar,free,trendy,"{""Monday"": ""0:0-0:0"", ""Tuesday"": ""8:0-14:0"", ""Wednesday"": ""8:0-14:0"", ""Thursday"": ""8:0-14:0"", ""Friday"": ""8:0-14:0"", ""Saturday"": ""8:0-15:0"", ""Sunday"": ""8:0-15:0""}"
sXSUzImYOcRRI3xtG2M85g__cafes,sXSUzImYOcRRI3xtG2M85g,Backatown Coffee Parlour,Cafes,sXSUzImYOcRRI3xtG2M85g,Cafes,29.9580994,-90.0720595,495.982670,180.730944,New Orleans,LA,4.5,218,1,1,true,true,true,true,none,free,casual|classy|trendy|upscale,"{""Monday"": ""0:0-0:0"", ""Tuesday"": ""8:0-15:0"", ""Wednesday"": ""8:0-15:0"", ""Thursday"": ""8:0-15:0"", ""Friday"": ""8:0-15:0"", ""Saturday"": ""8:0-15:0"", ""Sunday"": ""8:0-15:0""}"
al3Ri6TEqa2rBzjHsn0T_g__cafes,al3Ri6TEqa2rBzjHsn0T_g,Merchant,Cafes,al3Ri6TEqa2rBzjHsn0T_g,Cafes,29.9527390,-90.0711728,581.407324,-415.319164,New Orleans,LA,4.0,649,0,2,true,false,false,true,none,free,classy|trendy,"{""Monday"": ""7:0-15:0"", ""Tuesday"": ""7:0-15:0"", ""Wednesday"": ""7:0-15:0"", ""Thursday"": ""7:0-15:0"", ""Friday"": ""7:0-15:0"", ""Saturday"": ""7:0-13:0"", ""Sunday"": ""7:0-13:0""}"
r-4s-gfqw85G1O6cmgog7g__american_(traditional),r-4s-gfqw85G1O6cmgog7g,Rick's Grille,American (Traditional),r-4s-gfqw85G1O6cmgog7g,American (Traditional),29.9520367,-90.0703336,662.255828,-493.411469,New Orleans,LA,4.5,25,1,1,true,true,false,true,none,paid,casual,"{""Monday"": ""11:0-14:0"", ""Tuesday"": ""11:0-14:0"", ""Wednesday"": ""11:0-14:0"", ""Thursday"": ""11:0-14:0"", ""Friday"": ""11:0-14:0""}"
A0sbhBYYbg73L8uLYsDong__sandwiches,A0sbhBYYbg73L8uLYsDong,Jayne's Bistro & Bar,Sandwiches,A0sbhBYYbg73L8uLYsDong,Sandwiches,29.9533897,-90.0744212,268.456558,-342.964525,New Orleans,LA,3.5,16,0,,false,false,false,,full_bar,free,,"{""Thursday"": ""16:0-23:0"", ""Friday"": ""16:0-23:0"", ""Saturday"": ""16:0-23:0"", ""Sunday"": ""16:0-23:0""}"
